register_id,name,institution_id,institution_name,created,modified,addresses_roadtype_id,addresses_roadtype_name,addresses_road_id,addresses_road_name,addresses_start_street_number,addresses_end_street_number,addresses_neighborhood_id,addresses_neighborhood_name,addresses_district_id,addresses_district_name,addresses_zip_code,addresses_town,addresses_main_address,addresses_type,values_id,values_attribute_id,values_category,values_attribute_name,values_value,values_outstanding,values_description,secondary_filters_id,secondary_filters_name,secondary_filters_fullpath,secondary_filters_tree,secondary_filters_asia_id,geo_epgs_25831_x,geo_epgs_25831_y,geo_epgs_4326_lat,geo_epgs_4326_lon,estimated_dates,start_date,end_date
﻿99400198988,Comedianet,,,2008-01-24T10:38:29+01:00,2022-09-17T06:55:37.449411+02:00,,,324308,Ptge Sert,10,,4,"Sant Pere, Santa Caterina i la Ribera",1,Ciutat Vella,8003,BARCELONA,TRUE,,219328,20001,Telèfons,Tel.,933106044,TRUE,,55732068,Teatres,"Planol BCN >> Cultura i lleure >> Cinemes, teatres, auditoris >> Teatres",651,6.5103E+13,431179.3409,4582296.648,41.38925724,2.176837246,,,
﻿99400327808,L'Àtic22,75990343578,Tantarantana Teatre,2013-10-08T00:00:00+02:00,2022-09-17T07:57:51.521008+02:00,,,127409,C Flors,22,,1,el Raval,1,Ciutat Vella,8001,BARCELONA,TRUE,,225725,20001,Telèfons,Tel.,934417022,TRUE,,55732068,Teatres,"Planol BCN >> Cultura i lleure >> Cinemes, teatres, auditoris >> Teatres",651,6.5103E+13,430374.398,4580829.03,41.37596959,2.167378942,,,
﻿99400038445,Espai Escènic Tísner,2011131453,Centre Cívic Cotxeres Borrell,2003-04-29T10:24:38+02:00,2023-02-15T12:37:22.265569+01:00,,,361406,C Viladomat,2,,10,Sant Antoni,2,Eixample,8015,BARCELONA,TRUE,,207739,20001,Telèfons,Tel.,933248350,TRUE,,55732068,Teatres,"Planol BCN >> Cultura i lleure >> Cinemes, teatres, auditoris >> Teatres",651,6.5103E+13,430003.5766,4580791.238,41.37559705,2.162949274,,,
﻿99180125327,Cinesa Diagonal *C. Lúdic Diagonal,,,1999-06-29T00:00:00+02:00,2023-02-15T13:01:29.443801+01:00,,,315806,Carrer de Santa Fe de Nou Mèxic,18,,26,Sant Gervasi - Galvany,5,Sarrià-Sant Gervasi,8017,Barcelona,TRUE,,,,,,,,,55732069,Cinemes,"Planol BCN >> Cultura i lleure >> Cinemes, teatres, auditoris >> Cinemes",651,6.5103E+13,427885.7707,4582888.591,41.3943001,2.137376614,,,
﻿99400154737,La Perla 29,,,2006-02-27T12:58:57+01:00,2023-01-20T13:03:25.586920+01:00,,,341103,C Torrent d'en Vidalet,21,,31,la Vila de Gràcia,6,Gràcia,8012,BARCELONA,TRUE,,214514,20001,Telèfons,Tel.,932171770,TRUE,,55732068,Teatres,"Planol BCN >> Cultura i lleure >> Cinemes, teatres, auditoris >> Teatres",651,6.5103E+13,429752.0154,4583929.05,41.40383632,2.159577394,,,
﻿98168154622,Sala Sant Jordi Club,92168175198,Palau Sant Jordi,1998-06-17T00:00:00+02:00,2023-02-03T14:33:01.286372+01:00,,,234001,Passeig Olímpic,5,,11,el Poble-sec,3,Sants-Montjuïc,8038,Barcelona,TRUE,,200598,20001,Telèfons,Tel.,934262089,TRUE,,55732070,Auditoris,"Planol BCN >> Cultura i lleure >> Cinemes, teatres, auditoris >> Auditoris",651,6.5103E+13,429106.3326,4579290.308,41.36200011,2.152396202,,,
﻿98168154622,Sala Sant Jordi Club,92168175198,Palau Sant Jordi,1998-06-17T00:00:00+02:00,2023-02-03T14:33:01.286372+01:00,,,234001,Passeig Olímpic,5,,11,el Poble-sec,3,Sants-Montjuïc,8038,Barcelona,TRUE,,200598,20001,Telèfons,Tel.,934262089,TRUE,,57732077,Altres esports,Planol BCN >> Esports >> Esports individuals >> Altres esports,651,6.5103E+13,429106.3326,4579290.308,41.36200011,2.152396202,,,
﻿98168154622,Sala Sant Jordi Club,92168175198,Palau Sant Jordi,1998-06-17T00:00:00+02:00,2023-02-03T14:33:01.286372+01:00,,,234001,Passeig Olímpic,5,,11,el Poble-sec,3,Sants-Montjuïc,8038,Barcelona,TRUE,,200598,20001,Telèfons,Tel.,934262089,TRUE,,57345754,Instal·lacions esportives,Planol BCN >> Esports >> Instal·lacions esportives,651,65102004002,429106.3326,4579290.308,41.36200011,2.152396202,,,
﻿93132124245,Teatre,92168166237,Escuela Suiza,1993-05-12T00:00:00+02:00,2022-09-17T05:03:22.101364+02:00,,,8501,C Alfons XII,95,,26,Sant Gervasi - Galvany,5,Sarrià-Sant Gervasi,8006,BARCELONA,TRUE,,173322,20001,Telèfons,Tel.,932096544,TRUE,,55732068,Teatres,"Planol BCN >> Cultura i lleure >> Cinemes, teatres, auditoris >> Teatres",651,6.5103E+13,428644.6672,4583648.55,41.40121245,2.146363928,,,
﻿99400025390,Sala de Projecció 35mm,92086003767,Institut Français de Barcelone,2002-11-05T12:10:32+01:00,2023-02-16T11:21:41.570915+01:00,,,222501,C Moià,8,,26,Sant Gervasi - Galvany,5,Sarrià-Sant Gervasi,8006,BARCELONA,TRUE,,206321,20001,Telèfons,Tel.,935677777,TRUE,,55732069,Cinemes,"Planol BCN >> Cultura i lleure >> Cinemes, teatres, auditoris >> Cinemes",651,6.5103E+13,429092.246,4582985.847,41.39528332,2.151795436,,,
﻿97315093216,Sala Gran,97314144540,Teatre Nacional de Catalunya,1997-11-11T00:00:00+01:00,2023-02-27T17:43:49.193261+01:00,,,701191,Pl Arts,1,,5,el Fort Pienc,2,Eixample,8013,BARCELONA,TRUE,,199634,20001,Telèfons,Tel.,933065700,TRUE,,55732068,Teatres,"Planol BCN >> Cultura i lleure >> Cinemes, teatres, auditoris >> Teatres",651,6.5103E+13,431965.11,4583450.627,41.39971764,2.186105257,,,
﻿92086012748,Sala de Cinema,92086012749,Fàbrica de Creació Ateneu Popular 9 Barris,1988-06-28T00:00:00+02:00,2022-09-17T04:22:03.268911+02:00,,,263509,C Portlligat,11,,53,la Trinitat Nova,8,Nou Barris,8042,BARCELONA,TRUE,,164986,20001,Telèfons,Tel.,933509475,TRUE,,55732069,Cinemes,"Planol BCN >> Cultura i lleure >> Cinemes, teatres, auditoris >> Cinemes",651,6.5103E+13,431420.8671,4588998.146,41.44963595,2.178965985,,,
﻿92086004631,Teatre,92086004627,Institut Moisès Broggi,1986-04-23T00:00:00+02:00,2022-09-17T03:57:01.635323+02:00,,,310008,C Sant Quintí,32,,64,el Camp de l'Arpa del Clot,10,Sant Martí,8041,BARCELONA,TRUE,,160594,20001,Telèfons,Tel.,934368903,TRUE,,55732068,Teatres,"Planol BCN >> Cultura i lleure >> Cinemes, teatres, auditoris >> Teatres",651,6.5103E+13,431331.0858,4584981.384,41.41345077,2.178347549,,,
﻿99400222930,Teatre Golem's,,,2009-03-12T11:04:25+01:00,2023-11-03T10:06:08.784432+01:00,,,306306,Carrer de Sant Lluís,64,,31,la Vila de Gràcia,6,Gràcia,8024,Barcelona,TRUE,,222001,20001,Telèfons,Tel.,93 351 82 31,TRUE,,55732068,Teatres,"Planol BCN >> Cultura i lleure >> Cinemes, teatres, auditoris >> Teatres",651,6.5103E+13,429908.6958,4584181.371,41.40612256,2.161422452,,,
﻿99400332756,L'Espai Teatral,92086000477,Biblioteca Nacional de Catalunya,2013-12-19T00:00:00+01:00,2022-09-17T07:59:20.930014+02:00,,,157909,C Hospital,56,,1,el Raval,1,Ciutat Vella,8001,BARCELONA,TRUE,,225503,20001,Telèfons,Tel.,932171770,TRUE,,55732068,Teatres,"Planol BCN >> Cultura i lleure >> Cinemes, teatres, auditoris >> Teatres",651,6.5103E+13,430627.8774,4581328.997,41.38049454,2.170352656,,,
﻿92086002473,Teatre,92086002472,Centre Cívic Casinet d'Hostafrancs,1988-04-15T00:00:00+02:00,2022-09-17T03:51:22.906379+02:00,,,246703,C Rector Triadó,53,,15,Hostafrancs,3,Sants-Montjuïc,8014,BARCELONA,TRUE,,160178,20003,Telèfons,Centraleta,934230440,TRUE,,55732068,Teatres,"Planol BCN >> Cultura i lleure >> Cinemes, teatres, auditoris >> Teatres",651,6.5103E+13,428356.2676,4581058.489,41.37785911,2.143220464,,,
﻿92086014636,Teatre Victòria,,,1985-10-30T00:00:00+01:00,2022-09-20T14:12:09.580675+02:00,,,198804,Av Paral.lel,65,,11,el Poble-sec,3,Sants-Montjuïc,8004,BARCELONA,TRUE,,164617,20001,Telèfons,Tel.,933249742,TRUE,,55732068,Teatres,"Planol BCN >> Cultura i lleure >> Cinemes, teatres, auditoris >> Teatres",651,6.5103E+13,430530.6595,4580698.741,41.37480963,2.169262346,,,
﻿75990089577,Teatre Lliure,,,1996-09-18T00:00:00+02:00,2024-04-29T09:21:48.433909+02:00,,,700685,Pl Margarida Xirgu,1,,11,el Poble-sec,3,Sants-Montjuïc,8004,BARCELONA,TRUE,,140682,20001,Telèfons,Tel.,932892770,TRUE,,55732068,Teatres,"Planol BCN >> Cultura i lleure >> Cinemes, teatres, auditoris >> Teatres",651,6.5103E+13,429538.3452,4580249.752,41.37067945,2.157449326,,,
﻿95122123236,Mooby Glòries Multicines,,,1995-05-02T00:00:00+02:00,2023-06-12T08:38:22.709156+02:00,,,144601,Avinguda Diagonal,208,,66,el Parc i la Llacuna del Poblenou,10,Sant Martí,8018,Barcelona,TRUE,,186039,20001,Telèfons,Tel.,934860511,TRUE,,55732069,Cinemes,"Planol BCN >> Cultura i lleure >> Cinemes, teatres, auditoris >> Cinemes",651,6.5103E+13,432506.8886,4584029.356,41.40497575,2.192521355,,,
﻿99400249050,Sala Paral·lel 62,,,2010-06-15T13:28:24+02:00,2022-10-24T12:27:46.546963+02:00,,,198804,Avinguda del Paral·lel,62,,1,el Raval,1,Ciutat Vella,8001,Barcelona,TRUE,,,,,,,,,55732070,Auditoris,"Planol BCN >> Cultura i lleure >> Cinemes, teatres, auditoris >> Auditoris",651,6.5103E+13,430559.3672,4580740.245,41.37518592,2.169600853,,,
﻿99400249050,Sala Paral·lel 62,,,2010-06-15T13:28:24+02:00,2022-10-24T12:27:46.546963+02:00,,,198804,Avinguda del Paral·lel,62,,1,el Raval,1,Ciutat Vella,8001,Barcelona,TRUE,,,,,,,,,55732068,Teatres,"Planol BCN >> Cultura i lleure >> Cinemes, teatres, auditoris >> Teatres",651,6.5103E+13,430559.3672,4580740.245,41.37518592,2.169600853,,,
﻿99400187001,Cinema Dididado,75990123317,Parc d'Atraccions del Tibidabo,2007-07-09T00:00:00+02:00,2021-10-07T14:42:08.646097+02:00,,,335701,Pl Tibidabo,3,,22,"Vallvidrera, el Tibidabo i les Planes",5,Sarrià-Sant Gervasi,8035,BARCELONA,TRUE,,217983,20001,Telèfons,Tel.,932117942,TRUE,,55732069,Cinemes,"Planol BCN >> Cultura i lleure >> Cinemes, teatres, auditoris >> Cinemes",651,6.5103E+13,426447.0381,4585955.684,41.42179368,2.119795787,,,
﻿92086015468,Teatre,92086015460,Centre Moral i Cultural del Poblenou,1986-04-24T00:00:00+02:00,2021-03-03T22:15:37.362930+01:00,,,270901,C Pujades,176,,68,el Poblenou,10,Sant Martí,8005,BARCELONA,TRUE,,164324,20001,Telèfons,Tel.,934853699,TRUE,,55732068,Teatres,"Planol BCN >> Cultura i lleure >> Cinemes, teatres, auditoris >> Teatres",651,6.5103E+13,433140.2485,4583596.859,41.40113329,2.200145849,,,
﻿92086015533,Escola Tècnica Superior d'Enginyeria Industrial de Barcelona,,,1986-05-05T00:00:00+02:00,2023-01-20T13:03:30.568519+01:00,,,144601,Av Diagonal,647,,20,la Maternitat i Sant Ramon,4,Les Corts,8028,BARCELONA,TRUE,,165027,20001,Telèfons,Tel.,934016558,TRUE,Cinema,55732069,Cinemes,"Planol BCN >> Cultura i lleure >> Cinemes, teatres, auditoris >> Cinemes",651,6.5103E+13,426025.3111,4581863.655,41.38489998,2.11524966,,,
﻿99400253875,Sala Lliure de Gràcia,75990089577,Teatre Lliure,2010-08-30T00:00:00+02:00,2022-09-17T07:25:38.178360+02:00,,,220109,C Montseny,47,,31,la Vila de Gràcia,6,Gràcia,8012,BARCELONA,TRUE,,223241,20003,Telèfons,Centraleta,932892770,TRUE,,55732068,Teatres,"Planol BCN >> Cultura i lleure >> Cinemes, teatres, auditoris >> Teatres",651,6.5103E+13,429454.4243,4583812.557,41.40276105,2.156031064,,,
﻿99400311203,Sala Fènix,,,2013-02-18T14:51:50+01:00,2022-11-22T10:21:07.495576+01:00,,,282605,C Riereta,31,,1,el Raval,1,Ciutat Vella,8001,BARCELONA,TRUE,,225136,20001,Telèfons,Tel.,93 441 3467,TRUE,,55732068,Teatres,"Planol BCN >> Cultura i lleure >> Cinemes, teatres, auditoris >> Teatres",651,6.5103E+13,430518.3145,4581024.434,41.37774198,2.169077402,,,
﻿75990162559,Teatre Condal,,,1996-09-18T00:00:00+02:00,2023-10-03T10:41:40.869437+02:00,,,198804,Av Paral.lel,91,,11,el Poble-sec,3,Sants-Montjuïc,8004,BARCELONA,TRUE,,145208,20001,Telèfons,Tel.,934423132,TRUE,,55732068,Teatres,"Planol BCN >> Cultura i lleure >> Cinemes, teatres, auditoris >> Teatres",651,6.5103E+13,430151.4612,4580702.131,41.37480734,2.164727836,,,
﻿75990147320,Teatre Coliseum,,,1996-09-18T00:00:00+02:00,2023-10-03T10:17:58.378442+02:00,,,169409,G.V. Corts Catalanes,595,,7,la Dreta de l'Eixample,2,Eixample,8007,BARCELONA,TRUE,,145083,20001,Telèfons,Tel.,933171448,TRUE,,55732068,Teatres,"Planol BCN >> Cultura i lleure >> Cinemes, teatres, auditoris >> Teatres",651,6.5103E+13,430287.1476,4582187.458,41.38819697,2.16617938,,,
﻿75990349641,Cinemes Verdi Park,,,1996-09-18T00:00:00+02:00,2023-10-03T10:39:25.942215+02:00,,,341908,Carrer de Torrijos,49,,31,la Vila de Gràcia,6,Gràcia,8012,Barcelona,TRUE,,151813,20001,Telèfons,Tel.,932387990,TRUE,,55732069,Cinemes,"Planol BCN >> Cultura i lleure >> Cinemes, teatres, auditoris >> Cinemes",651,6.5103E+13,429594.2509,4584000.294,41.40446419,2.157681863,,,
﻿99400331613,Cinema Mooby Balmes,,,2013-12-10T10:10:51+01:00,2023-06-12T08:33:48.576720+02:00,,,32700,Carrer de Balmes,422,,27,el Putxet i el Farró,5,Sarrià-Sant Gervasi,8022,Barcelona,TRUE,,,,,,,,,55732069,Cinemes,"Planol BCN >> Cultura i lleure >> Cinemes, teatres, auditoris >> Cinemes",651,6.5103E+13,428004.7713,4584318.342,41.40718793,2.138629902,,,
﻿99400108595,Teatre,92086011004,Casal Catòlic de Sant Andreu - Àntic Casino "El Progrés",2005-04-13T09:31:00+02:00,2022-09-17T06:23:30.180535+02:00,,,262200,C Pons i Gallarza,58,,60,Sant Andreu,9,Sant Andreu,8030,BARCELONA,TRUE,,212412,20001,Telèfons,Tel.,933453001,TRUE,,55732068,Teatres,"Planol BCN >> Cultura i lleure >> Cinemes, teatres, auditoris >> Teatres",651,6.5103E+13,432035.1545,4587448.316,41.43572945,2.186493922,,,
﻿99202125322,Sala Xavier Fàbregas,75990176320,Teatreneu Multisales,1999-07-21T00:00:00+02:00,2022-09-17T05:53:05.790349+02:00,,,334902,C Terol,26,,31,la Vila de Gràcia,6,Gràcia,8012,BARCELONA,TRUE,,203194,20001,Telèfons,Tel.,932853712,TRUE,,55732068,Teatres,"Planol BCN >> Cultura i lleure >> Cinemes, teatres, auditoris >> Teatres",651,6.5103E+13,429668.0792,4583868.472,41.40328338,2.158580354,,,
﻿75990343578,Tantarantana Teatre,,,1996-09-18T00:00:00+02:00,2023-10-03T10:02:57.425739+02:00,,,127409,C Flors,22,,1,el Raval,1,Ciutat Vella,8001,BARCELONA,TRUE,,151235,20001,Telèfons,Tel.,934417022,TRUE,,55732068,Teatres,"Planol BCN >> Cultura i lleure >> Cinemes, teatres, auditoris >> Teatres",651,6.5103E+13,430374.398,4580829.03,41.37596959,2.167378942,,,
﻿75990429331,Sala Versus Glòries,,,1997-03-01T00:00:00+01:00,2023-10-03T10:16:22.674907+02:00,,,73900,Castillejos,179,,5,el Fort Pienc,2,Eixample,8013,BARCELONA,TRUE,,153076,20001,Telèfons,Tel.,93 669 37 55,TRUE,,55732068,Teatres,"Planol BCN >> Cultura i lleure >> Cinemes, teatres, auditoris >> Teatres",651,6.5103E+13,431785.2657,4583718.099,41.40211144,2.183923867,,,
﻿75990332131,Cinemes Girona,,,1996-09-18T00:00:00+02:00,2023-02-15T12:59:42.738441+01:00,,,145003,Carrer de Girona,175,,7,la Dreta de l'Eixample,2,Eixample,8037,Barcelona,TRUE,,150608,20001,Telèfons,Tel.,931184531,TRUE,,55732069,Cinemes,"Planol BCN >> Cultura i lleure >> Cinemes, teatres, auditoris >> Cinemes",651,6.5103E+13,430169.8254,4583457.684,41.39962729,2.164629791,,,
﻿75990176320,Teatreneu Multisales,,,1996-09-18T00:00:00+02:00,2023-10-03T10:41:12.204933+02:00,,,334902,C Terol,26,,31,la Vila de Gràcia,6,Gràcia,8012,BARCELONA,TRUE,,147391,20001,Telèfons,Tel.,932853712,TRUE,,55732068,Teatres,"Planol BCN >> Cultura i lleure >> Cinemes, teatres, auditoris >> Teatres",651,6.5103E+13,429668.0792,4583868.472,41.40328338,2.158580354,,,
﻿99113100133,Teatre Zona Nord,92086019602,Centre Cívic Zona Nord,1999-04-23T00:00:00+02:00,2022-10-21T07:53:27.153339+02:00,,,351606,C Vallcivera,14,,55,Ciutat Meridiana,8,Nou Barris,8033,BARCELONA,TRUE,,202223,20001,Telèfons,Tel.,93 359 12 51,TRUE,,55732068,Teatres,"Planol BCN >> Cultura i lleure >> Cinemes, teatres, auditoris >> Teatres",651,6.5103E+13,431382.3853,4590227.013,41.46070057,2.178365655,,,
﻿93202181153,Teatre,92168166035,Centre Educatiu Sagrat Cor Besòs,1993-07-21T00:00:00+02:00,2023-01-20T14:04:53.377710+01:00,,,182203,Lluís Borrassà,16,,70,el Besòs i el Maresme,10,Sant Martí,8019,BARCELONA,TRUE,,174771,20001,Telèfons,Tel.,933052201,TRUE,,55732068,Teatres,"Planol BCN >> Cultura i lleure >> Cinemes, teatres, auditoris >> Teatres",651,6.5103E+13,434671.1844,4585181.668,41.41553314,2.218287944,,,
﻿99400307522,Atelier Barcelona,,,2012-12-20T16:18:42+01:00,2022-09-17T07:51:57.440356+02:00,,,703,C Abaixadors,10,,4,"Sant Pere, Santa Caterina i la Ribera",1,Ciutat Vella,8003,BARCELONA,TRUE,,,,,,,,,55732068,Teatres,"Planol BCN >> Cultura i lleure >> Cinemes, teatres, auditoris >> Teatres",651,6.5103E+13,431538.3375,4581613.801,41.38313767,2.181207941,,,
﻿99400027415,Auditori,92086002380,Centre Cívic Cotxeres de Sants,2002-11-19T18:16:06+01:00,2022-09-17T05:59:25.782946+02:00,,,312400,C Sants,79,,18,Sants,3,Sants-Montjuïc,8014,BARCELONA,TRUE,,205772,20001,Telèfons,Tel.,932918701,TRUE,,55732070,Auditoris,"Planol BCN >> Cultura i lleure >> Cinemes, teatres, auditoris >> Auditoris",651,6.5103E+13,427824.7228,4580779.459,41.37529849,2.136897694,,,
﻿99202125502,Sala Cafè Teatre,75990176320,Teatreneu Multisales,1999-07-21T00:00:00+02:00,2022-09-17T05:53:06.167012+02:00,,,334902,C Terol,26,,31,la Vila de Gràcia,6,Gràcia,8012,BARCELONA,TRUE,,203195,20001,Telèfons,Tel.,932853712,TRUE,,55732068,Teatres,"Planol BCN >> Cultura i lleure >> Cinemes, teatres, auditoris >> Teatres",651,6.5103E+13,429668.0792,4583868.472,41.40328338,2.158580354,,,
﻿99400610236,Sala Ars Teatre BCN,,,2018-10-05T12:18:09+02:00,2022-11-22T10:16:45.467217+01:00,,,175106,C Jonqueres,15,,4,"Sant Pere, Santa Caterina i la Ribera",1,Ciutat Vella,8003,BARCELONA,TRUE,,232386,20001,Telèfons,Tel.,936539566,TRUE,,55732068,Teatres,"Planol BCN >> Cultura i lleure >> Cinemes, teatres, auditoris >> Teatres",651,6.5103E+13,430933.2543,4582216.432,41.38851366,2.173903247,,,
﻿92168176523,Teatre del  Raval,,,1991-12-17T00:00:00+01:00,2022-11-22T10:18:45.216665+01:00,,,296600,C Sant Antoni Abat,12,,1,el Raval,1,Ciutat Vella,8001,BARCELONA,TRUE,,173993,20038,Telèfons,Taquilles,934433999,TRUE,,55732068,Teatres,"Planol BCN >> Cultura i lleure >> Cinemes, teatres, auditoris >> Teatres",651,6.5103E+13,430198.6066,4581212.12,41.37940474,2.165232828,,,
﻿99400609357,Club Onyric,75990162559,Teatre Condal,2018-09-26T00:00:00+02:00,2023-02-01T16:52:12.169900+01:00,,,198804,Av Paral.lel,91,,11,el Poble-sec,3,Sants-Montjuïc,8004,BARCELONA,TRUE,,232460,20001,Telèfons,Tel.,934423132,TRUE,,55732068,Teatres,"Planol BCN >> Cultura i lleure >> Cinemes, teatres, auditoris >> Teatres",651,6.5103E+13,430151.4612,4580702.131,41.37480734,2.164727836,,,
﻿99400589817,Zumzeig Cinecooperativa,,,2018-04-18T15:49:44+02:00,2022-05-30T14:19:20.330423+02:00,,,37601,Carrer de Béjar,53,,15,Hostafrancs,3,Sants-Montjuïc,8014,Barcelona,TRUE,,456075,20001,Telèfons,Tel.,935 461 411,FALSE,,55732069,Cinemes,"Planol BCN >> Cultura i lleure >> Cinemes, teatres, auditoris >> Cinemes",651,6.5103E+13,428511.5241,4581003.724,41.37737967,2.145083421,,,
﻿92086002091,Auditòrium,92086002081,Facultat de Biologia - UB,1986-04-28T00:00:00+02:00,2023-02-01T16:52:28.776473+01:00,,,144601,Av Diagonal,643,,20,la Maternitat i Sant Ramon,4,Les Corts,8028,BARCELONA,TRUE,,160115,20001,Telèfons,Tel.,934021431,TRUE,,55732070,Auditoris,"Planol BCN >> Cultura i lleure >> Cinemes, teatres, auditoris >> Auditoris",651,6.5103E+13,426406.0443,4581991.176,41.38608342,2.11978729,,,
﻿93196143039,Teatre,92168164999,Centre Educatiu Escola Pia Balmes,1993-07-15T00:00:00+02:00,2023-01-20T14:00:34.601250+01:00,,,32700,C Balmes,208,,26,Sant Gervasi - Galvany,5,Sarrià-Sant Gervasi,8006,BARCELONA,TRUE,,174904,20001,Telèfons,Tel.,932178612,TRUE,,55732068,Teatres,"Planol BCN >> Cultura i lleure >> Cinemes, teatres, auditoris >> Teatres",651,6.5103E+13,429102.0378,4583268.61,41.39783093,2.151879447,,,
﻿93201200711,Teatre,92168165393,"Centre Educatiu Jesús, Maria i Josep",1993-07-20T00:00:00+02:00,2022-09-17T05:04:30.523497+02:00,,,310904,C Sant Sebastià,55,,60,Sant Andreu,9,Sant Andreu,8030,BARCELONA,TRUE,,174767,20001,Telèfons,Tel.,933112161,TRUE,,55732068,Teatres,"Planol BCN >> Cultura i lleure >> Cinemes, teatres, auditoris >> Teatres",651,6.5103E+13,432477.7354,4586655.259,41.42862398,2.191879485,,,
﻿99400266129,Teatre CCCB,94042144909,Centre de Cultura Contemporània de Barcelona,2011-03-11T00:00:00+01:00,2022-09-17T07:33:04.478187+02:00,,,216906,C Montalegre,5,,1,el Raval,1,Ciutat Vella,8001,BARCELONA,TRUE,,224238,20001,Telèfons,Tel.,933064100,TRUE,,55732068,Teatres,"Planol BCN >> Cultura i lleure >> Cinemes, teatres, auditoris >> Teatres",651,6.5103E+13,430335.5442,4581711.515,41.3839145,2.16681291,,,
﻿99400266441,Sala Raval,94042144909,Centre de Cultura Contemporània de Barcelona,2011-03-16T00:00:00+01:00,2023-04-24T13:43:02.853437+02:00,,,216906,C Montalegre,5,,1,el Raval,1,Ciutat Vella,8001,BARCELONA,TRUE,,223895,20001,Telèfons,Tel.,933064100,TRUE,,55732068,Teatres,"Planol BCN >> Cultura i lleure >> Cinemes, teatres, auditoris >> Teatres",651,6.5103E+13,430335.5442,4581711.515,41.3839145,2.16681291,,,
﻿97314144540,Teatre Nacional de Catalunya,,,1997-11-10T00:00:00+01:00,2023-02-27T17:43:17.416460+01:00,,,701191,Plaça de les Arts,1,,5,el Fort Pienc,2,Eixample,8013,Barcelona,TRUE,,199928,20001,Telèfons,Tel.,933065700,TRUE,,55732068,Teatres,"Planol BCN >> Cultura i lleure >> Cinemes, teatres, auditoris >> Teatres",651,6.5103E+13,431965.11,4583450.627,41.39971764,2.186105257,,,
﻿99400265667,Sala FlyHard,,,2011-03-04T11:44:17+01:00,2022-09-17T07:32:40.789112+02:00,,,11506,C Alpens,3,,16,la Bordeta,3,Sants-Montjuïc,8014,BARCELONA,TRUE,,223856,20001,Telèfons,Tel.,934322477,TRUE,,55732068,Teatres,"Planol BCN >> Cultura i lleure >> Cinemes, teatres, auditoris >> Teatres",651,6.5103E+13,428132.4919,4580403.318,41.37193826,2.140622319,,,
﻿99400347711,Sala Gran "La Claca",99400187243,Teatre Gaudí de Barcelona,2014-07-16T00:00:00+02:00,2022-09-17T08:07:45.036802+02:00,,,297001,C Sant Antoni Maria Claret,120,,6,la Sagrada Família,2,Eixample,8025,BARCELONA,TRUE,,226223,20001,Telèfons,Tel.,936035161,TRUE,,55732068,Teatres,"Planol BCN >> Cultura i lleure >> Cinemes, teatres, auditoris >> Teatres",651,6.5103E+13,430586.9692,4584323.392,41.40746055,2.169520254,,,
﻿99400347712,Sala Gran "Teresa Calafell",99400187243,Teatre Gaudí de Barcelona,2014-07-16T00:00:00+02:00,2022-09-17T08:07:46.130886+02:00,,,297001,C Sant Antoni Maria Claret,120,,6,la Sagrada Família,2,Eixample,8025,BARCELONA,TRUE,,226280,20001,Telèfons,Tel.,936035161,TRUE,,55732068,Teatres,"Planol BCN >> Cultura i lleure >> Cinemes, teatres, auditoris >> Teatres",651,6.5103E+13,430586.9692,4584323.392,41.40746055,2.169520254,,,
﻿98083181348,Cinemes Boliche,,,1998-03-24T00:00:00+01:00,2023-02-15T12:59:27.413861+01:00,,,144601,Avinguda Diagonal,508,,26,Sant Gervasi - Galvany,5,Sarrià-Sant Gervasi,8006,Barcelona,TRUE,,200383,20001,Telèfons,Tel.,936243127,TRUE,,55732069,Cinemes,"Planol BCN >> Cultura i lleure >> Cinemes, teatres, auditoris >> Cinemes",651,6.5103E+13,429252.0784,4582990.187,41.39533649,2.153706657,,,
﻿99400355463,Teatre,75990416212,Lluïsos de Gràcia,2014-10-10T00:00:00+02:00,2022-09-17T08:08:54.649597+02:00,,,229001,Pl Nord,7,,31,la Vila de Gràcia,6,Gràcia,8024,BARCELONA,TRUE,,226499,20001,Telèfons,Tel.,932183372,TRUE,,55732068,Teatres,"Planol BCN >> Cultura i lleure >> Cinemes, teatres, auditoris >> Teatres",651,6.5103E+13,429420.5205,4584315.004,41.40728343,2.15556691,,,
﻿99400242299,Teatre Akadèmia,,,2010-03-01T16:48:47+01:00,2022-09-21T14:37:56.292920+02:00,,,51205,C Buenos Aires,47,,8,l'Antiga Esquerra de l'Eixample,2,Eixample,8036,BARCELONA,TRUE,,222568,20001,Telèfons,Tel.,934951447,TRUE,,55732068,Teatres,"Planol BCN >> Cultura i lleure >> Cinemes, teatres, auditoris >> Teatres",651,6.5103E+13,428712.9257,4582706.305,41.39273206,2.147291361,,,
﻿99400664939,Teatre Apolo,,,2021-03-09T09:51:47.129521+01:00,2021-05-19T12:01:45.677257+02:00,,,198804,Avinguda del Paral·lel,57,61,11,el Poble-sec,3,Sants-Montjuïc,8004,Barcelona,TRUE,,412827,20001,Telèfons,Tel.,93 459 99 39,FALSE,,55732068,Teatres,"Planol BCN >> Cultura i lleure >> Cinemes, teatres, auditoris >> Teatres",651,6.5103E+13,430620.2332,4580695.557,41.37478867,2.170333755,,,
